key,feature_group,dev,fid,tx,feature_names,feature_refs,candidate_source
bodywork_1001_589357088_7,BODYWORK,1001,589357088,7,BODYWORK_RCS_LR_WINDOW_CTRL_SET_hal_only,Bodywork.BODYWORK_RCS_LR_WINDOW_CTRL_SET_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589357091_5,BODYWORK,1001,589357091,5,BODYWORK_RCS_RR_WINDOW_CTRL_SET_hal_only,Bodywork.BODYWORK_RCS_RR_WINDOW_CTRL_SET_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589357091_7,BODYWORK,1001,589357091,7,BODYWORK_RCS_RR_WINDOW_CTRL_SET_hal_only,Bodywork.BODYWORK_RCS_RR_WINDOW_CTRL_SET_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369360_5,BODYWORK,1001,589369360,5,BODYWORK_LEFT_REAR_HANDRAIL_HEAT_START_SET_RCS_hal_only,Bodywork.BODYWORK_LEFT_REAR_HANDRAIL_HEAT_START_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369360_7,BODYWORK,1001,589369360,7,BODYWORK_LEFT_REAR_HANDRAIL_HEAT_START_SET_RCS_hal_only,Bodywork.BODYWORK_LEFT_REAR_HANDRAIL_HEAT_START_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369362_5,BODYWORK,1001,589369362,5,BODYWORK_LEFT_REAR_HANDRAIL_HEAT_MODE_SET_RCS_hal_only,Bodywork.BODYWORK_LEFT_REAR_HANDRAIL_HEAT_MODE_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369362_7,BODYWORK,1001,589369362,7,BODYWORK_LEFT_REAR_HANDRAIL_HEAT_MODE_SET_RCS_hal_only,Bodywork.BODYWORK_LEFT_REAR_HANDRAIL_HEAT_MODE_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369364_5,BODYWORK,1001,589369364,5,BODYWORK_LEFT_REAR_HANDRAIL_HEAT_LEVEL_SET_RCS_hal_only,Bodywork.BODYWORK_LEFT_REAR_HANDRAIL_HEAT_LEVEL_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369364_7,BODYWORK,1001,589369364,7,BODYWORK_LEFT_REAR_HANDRAIL_HEAT_LEVEL_SET_RCS_hal_only,Bodywork.BODYWORK_LEFT_REAR_HANDRAIL_HEAT_LEVEL_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369368_5,BODYWORK,1001,589369368,5,BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_START_SET_RCS_hal_only,Bodywork.BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_START_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369368_7,BODYWORK,1001,589369368,7,BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_START_SET_RCS_hal_only,Bodywork.BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_START_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369370_5,BODYWORK,1001,589369370,5,BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_MODE_SET_RCS_hal_only,Bodywork.BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_MODE_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369370_7,BODYWORK,1001,589369370,7,BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_MODE_SET_RCS_hal_only,Bodywork.BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_MODE_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369372_5,BODYWORK,1001,589369372,5,BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_LEVEL_SET_RCS_hal_only,Bodywork.BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_LEVEL_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589369372_7,BODYWORK,1001,589369372,7,BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_LEVEL_SET_RCS_hal_only,Bodywork.BODYWORK_RIGHT_REAR_HANDRAIL_HEAT_LEVEL_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589381648_5,BODYWORK,1001,589381648,5,BODYWORK_REAR_FRIDGE_WORK_STATE_SET_RCS_hal_only,Bodywork.BODYWORK_REAR_FRIDGE_WORK_STATE_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589381648_7,BODYWORK,1001,589381648,7,BODYWORK_REAR_FRIDGE_WORK_STATE_SET_RCS_hal_only,Bodywork.BODYWORK_REAR_FRIDGE_WORK_STATE_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589381653_5,BODYWORK,1001,589381653,5,BODYWORK_REAR_FRIDGE_DISINFECT_STATE_SET_RCS_hal_only,Bodywork.BODYWORK_REAR_FRIDGE_DISINFECT_STATE_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589381653_7,BODYWORK,1001,589381653,7,BODYWORK_REAR_FRIDGE_DISINFECT_STATE_SET_RCS_hal_only,Bodywork.BODYWORK_REAR_FRIDGE_DISINFECT_STATE_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589381668_5,BODYWORK,1001,589381668,5,BODYWORK_REAR_FRIDGE_DOOR_ACTION_CONTROL_SET_RCS_hal_only,Bodywork.BODYWORK_REAR_FRIDGE_DOOR_ACTION_CONTROL_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_589381668_7,BODYWORK,1001,589381668,7,BODYWORK_REAR_FRIDGE_DOOR_ACTION_CONTROL_SET_RCS_hal_only,Bodywork.BODYWORK_REAR_FRIDGE_DOOR_ACTION_CONTROL_SET_RCS_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_590348288_5,BODYWORK,1001,590348288,5,BODYWORK_ONLINE_HAS_0x023300,Bodywork.BODYWORK_ONLINE_HAS_0x023300,fid_catalog_20260804_6e29ad30
bodywork_1001_590348288_7,BODYWORK,1001,590348288,7,BODYWORK_ONLINE_HAS_0x023300,Bodywork.BODYWORK_ONLINE_HAS_0x023300,fid_catalog_20260804_6e29ad30
bodywork_1001_591400960_5,BODYWORK,1001,591400960,5,BODYWORK_ONLINE_HAS_0x023401,Bodywork.BODYWORK_ONLINE_HAS_0x023401,fid_catalog_20260804_6e29ad30
bodywork_1001_591400960_7,BODYWORK,1001,591400960,7,BODYWORK_ONLINE_HAS_0x023401,Bodywork.BODYWORK_ONLINE_HAS_0x023401,fid_catalog_20260804_6e29ad30
bodywork_1001_591400986_5,BODYWORK,1001,591400986,5,BODYWORK_WHETHER_REFRIGERATOR_CLOUD_SERVICE_SUPPORT_TIME_SETTING_FLAG,Bodywork.BODYWORK_WHETHER_REFRIGERATOR_CLOUD_SERVICE_SUPPORT_TIME_SETTING_FLAG,fid_catalog_20260804_6e29ad30
bodywork_1001_591400986_7,BODYWORK,1001,591400986,7,BODYWORK_WHETHER_REFRIGERATOR_CLOUD_SERVICE_SUPPORT_TIME_SETTING_FLAG,Bodywork.BODYWORK_WHETHER_REFRIGERATOR_CLOUD_SERVICE_SUPPORT_TIME_SETTING_FLAG,fid_catalog_20260804_6e29ad30
bodywork_1001_591400988_5,BODYWORK,1001,591400988,5,BODYWORK_WHETHER_DELAY_POWER_ASSOCIATE_WITH_AIR_CONDITIONER_MARKER,Bodywork.BODYWORK_WHETHER_DELAY_POWER_ASSOCIATE_WITH_AIR_CONDITIONER_MARKER,fid_catalog_20260804_6e29ad30
bodywork_1001_591400988_7,BODYWORK,1001,591400988,7,BODYWORK_WHETHER_DELAY_POWER_ASSOCIATE_WITH_AIR_CONDITIONER_MARKER,Bodywork.BODYWORK_WHETHER_DELAY_POWER_ASSOCIATE_WITH_AIR_CONDITIONER_MARKER,fid_catalog_20260804_6e29ad30
bodywork_1001_591405056_5,BODYWORK,1001,591405056,5,BODYWORK_ONLINE_HAS_0x023402,Bodywork.BODYWORK_ONLINE_HAS_0x023402,fid_catalog_20260804_6e29ad30
bodywork_1001_591405056_7,BODYWORK,1001,591405056,7,BODYWORK_ONLINE_HAS_0x023402,Bodywork.BODYWORK_ONLINE_HAS_0x023402,fid_catalog_20260804_6e29ad30
bodywork_1001_591405094_5,BODYWORK,1001,591405094,5,BODYWORK_RR_REFRIGERATOR_HEAT_SCHEME,Bodywork.BODYWORK_RR_REFRIGERATOR_HEAT_SCHEME,fid_catalog_20260804_6e29ad30
bodywork_1001_591405094_7,BODYWORK,1001,591405094,7,BODYWORK_RR_REFRIGERATOR_HEAT_SCHEME,Bodywork.BODYWORK_RR_REFRIGERATOR_HEAT_SCHEME,fid_catalog_20260804_6e29ad30
bodywork_1001_592445440_5,BODYWORK,1001,592445440,5,BODYWORK_ONLINE_HAS_0x023500,Bodywork.BODYWORK_ONLINE_HAS_0x023500,fid_catalog_20260804_6e29ad30
bodywork_1001_592445440_7,BODYWORK,1001,592445440,7,BODYWORK_ONLINE_HAS_0x023500,Bodywork.BODYWORK_ONLINE_HAS_0x023500,fid_catalog_20260804_6e29ad30
bodywork_1001_594542592_5,BODYWORK,1001,594542592,5,BODYWORK_ONLINE_HAS_0x023700,Bodywork.BODYWORK_ONLINE_HAS_0x023700,fid_catalog_20260804_6e29ad30
bodywork_1001_594542592_7,BODYWORK,1001,594542592,7,BODYWORK_ONLINE_HAS_0x023700,Bodywork.BODYWORK_ONLINE_HAS_0x023700,fid_catalog_20260804_6e29ad30
bodywork_1001_597688320_5,BODYWORK,1001,597688320,5,BODYWORK_ONLINE_HAS_0x023A00,Bodywork.BODYWORK_ONLINE_HAS_0x023A00,fid_catalog_20260804_6e29ad30
bodywork_1001_597688320_7,BODYWORK,1001,597688320,7,BODYWORK_ONLINE_HAS_0x023A00,Bodywork.BODYWORK_ONLINE_HAS_0x023A00,fid_catalog_20260804_6e29ad30
bodywork_1001_602931200_5,BODYWORK,1001,602931200,5,BODY_ONLINE_HAS_0x023F00,Bodywork.BODY_ONLINE_HAS_0x023F00,fid_catalog_20260804_6e29ad30
bodywork_1001_602931200_7,BODYWORK,1001,602931200,7,BODY_ONLINE_HAS_0x023F00,Bodywork.BODY_ONLINE_HAS_0x023F00,fid_catalog_20260804_6e29ad30
bodywork_1001_602931221_5,BODYWORK,1001,602931221,5,BODY_SMART_ENTRY_BLUETOOTH_CONNECTION_STATUS,Bodywork.BODY_SMART_ENTRY_BLUETOOTH_CONNECTION_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_602931221_7,BODYWORK,1001,602931221,7,BODY_SMART_ENTRY_BLUETOOTH_CONNECTION_STATUS,Bodywork.BODY_SMART_ENTRY_BLUETOOTH_CONNECTION_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_602931223_5,BODYWORK,1001,602931223,5,BODY_BLUETOOTH_CONTROLLER_FAULT_FLAG,Bodywork.BODY_BLUETOOTH_CONTROLLER_FAULT_FLAG,fid_catalog_20260804_6e29ad30
bodywork_1001_602931223_7,BODYWORK,1001,602931223,7,BODY_BLUETOOTH_CONTROLLER_FAULT_FLAG,Bodywork.BODY_BLUETOOTH_CONTROLLER_FAULT_FLAG,fid_catalog_20260804_6e29ad30
bodywork_1001_603979776_5,BODYWORK,1001,603979776,5,BODYWORK_ONLINE_HAS_0x024000,Bodywork.BODYWORK_ONLINE_HAS_0x024000,fid_catalog_20260804_6e29ad30
bodywork_1001_603979776_7,BODYWORK,1001,603979776,7,BODYWORK_ONLINE_HAS_0x024000,Bodywork.BODYWORK_ONLINE_HAS_0x024000,fid_catalog_20260804_6e29ad30
bodywork_1001_605029376_5,BODYWORK,1001,605029376,5,BODYWORK_ONLINE_HAS_0x024100,Bodywork.BODYWORK_ONLINE_HAS_0x024100,fid_catalog_20260804_6e29ad30
bodywork_1001_605029376_7,BODYWORK,1001,605029376,7,BODYWORK_ONLINE_HAS_0x024100,Bodywork.BODYWORK_ONLINE_HAS_0x024100,fid_catalog_20260804_6e29ad30
bodywork_1001_606076928_5,BODYWORK,1001,606076928,5,BODYWORK_ONLINE_HAS_0x024200,Bodywork.BODYWORK_ONLINE_HAS_0x024200,fid_catalog_20260804_6e29ad30
bodywork_1001_606076928_7,BODYWORK,1001,606076928,7,BODYWORK_ONLINE_HAS_0x024200,Bodywork.BODYWORK_ONLINE_HAS_0x024200,fid_catalog_20260804_6e29ad30
bodywork_1001_609222656_5,BODYWORK,1001,609222656,5,BODYWORK_ONLINE_HAS_0x024500,Bodywork.BODYWORK_ONLINE_HAS_0x024500,fid_catalog_20260804_6e29ad30
bodywork_1001_609222656_7,BODYWORK,1001,609222656,7,BODYWORK_ONLINE_HAS_0x024500,Bodywork.BODYWORK_ONLINE_HAS_0x024500,fid_catalog_20260804_6e29ad30
bodywork_1001_612368384_5,BODYWORK,1001,612368384,5,BODYWORK_ONLINE_HAS_0x024800,Bodywork.BODYWORK_ONLINE_HAS_0x024800,fid_catalog_20260804_6e29ad30
bodywork_1001_612368384_7,BODYWORK,1001,612368384,7,BODYWORK_ONLINE_HAS_0x024800,Bodywork.BODYWORK_ONLINE_HAS_0x024800,fid_catalog_20260804_6e29ad30
bodywork_1001_614465536_5,BODYWORK,1001,614465536,5,BODYWORK_ONLINE_HAS_0x024A00,Bodywork.BODYWORK_ONLINE_HAS_0x024A00,fid_catalog_20260804_6e29ad30
bodywork_1001_614465536_7,BODYWORK,1001,614465536,7,BODYWORK_ONLINE_HAS_0x024A00,Bodywork.BODYWORK_ONLINE_HAS_0x024A00,fid_catalog_20260804_6e29ad30
bodywork_1001_616562688_5,BODYWORK,1001,616562688,5,BODYWORK_ONLINE_HAS_0x024C00,Bodywork.BODYWORK_ONLINE_HAS_0x024C00,fid_catalog_20260804_6e29ad30
bodywork_1001_616562688_7,BODYWORK,1001,616562688,7,BODYWORK_ONLINE_HAS_0x024C00,Bodywork.BODYWORK_ONLINE_HAS_0x024C00,fid_catalog_20260804_6e29ad30
bodywork_1001_625999872_5,BODYWORK,1001,625999872,5,BODYWORK_ONLINE_HAS_0x025500,Bodywork.BODYWORK_ONLINE_HAS_0x025500,fid_catalog_20260804_6e29ad30
bodywork_1001_625999872_7,BODYWORK,1001,625999872,7,BODYWORK_ONLINE_HAS_0x025500,Bodywork.BODYWORK_ONLINE_HAS_0x025500,fid_catalog_20260804_6e29ad30
bodywork_1001_627048448_5,BODYWORK,1001,627048448,5,BODYWORK_ONLINE_HAS_0x025600,Bodywork.BODYWORK_ONLINE_HAS_0x025600,fid_catalog_20260804_6e29ad30
bodywork_1001_627048448_7,BODYWORK,1001,627048448,7,BODYWORK_ONLINE_HAS_0x025600,Bodywork.BODYWORK_ONLINE_HAS_0x025600,fid_catalog_20260804_6e29ad30
bodywork_1001_628097024_5,BODYWORK,1001,628097024,5,BODYWORK_ONLINE_HAS_0x025700,Bodywork.BODYWORK_ONLINE_HAS_0x025700,fid_catalog_20260804_6e29ad30
bodywork_1001_628097024_7,BODYWORK,1001,628097024,7,BODYWORK_ONLINE_HAS_0x025700,Bodywork.BODYWORK_ONLINE_HAS_0x025700,fid_catalog_20260804_6e29ad30
bodywork_1001_629145600_5,BODYWORK,1001,629145600,5,BODYWORK_ONLINE_HAS_0x025800,Bodywork.BODYWORK_ONLINE_HAS_0x025800,fid_catalog_20260804_6e29ad30
bodywork_1001_629145600_7,BODYWORK,1001,629145600,7,BODYWORK_ONLINE_HAS_0x025800,Bodywork.BODYWORK_ONLINE_HAS_0x025800,fid_catalog_20260804_6e29ad30
bodywork_1001_629145756_5,BODYWORK,1001,629145756,5,BODYWORK_CDE_SWITCH_STUDY_hal_only,Bodywork.BODYWORK_CDE_SWITCH_STUDY_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_629145756_7,BODYWORK,1001,629145756,7,BODYWORK_CDE_SWITCH_STUDY_hal_only,Bodywork.BODYWORK_CDE_SWITCH_STUDY_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_629145764_5,BODYWORK,1001,629145764,5,BODYWORK_CDE_SWITCH_hal_only,Bodywork.BODYWORK_CDE_SWITCH_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_629145764_7,BODYWORK,1001,629145764,7,BODYWORK_CDE_SWITCH_hal_only,Bodywork.BODYWORK_CDE_SWITCH_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_629145878_5,BODYWORK,1001,629145878,5,BODYWORK_DISUS_ULTRA_HIGH_SWITCH_STATUS,Bodywork.BODYWORK_DISUS_ULTRA_HIGH_SWITCH_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_629145878_7,BODYWORK,1001,629145878,7,BODYWORK_DISUS_ULTRA_HIGH_SWITCH_STATUS,Bodywork.BODYWORK_DISUS_ULTRA_HIGH_SWITCH_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_629145880_5,BODYWORK,1001,629145880,5,BODYWORK_DISUS_ULTRA_LOW_SWITCH_STATUS,Bodywork.BODYWORK_DISUS_ULTRA_LOW_SWITCH_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_629145880_7,BODYWORK,1001,629145880,7,BODYWORK_DISUS_ULTRA_LOW_SWITCH_STATUS,Bodywork.BODYWORK_DISUS_ULTRA_LOW_SWITCH_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_629145882_5,BODYWORK,1001,629145882,5,BODYWORK_DISUS_ULTRA_HIGH_PROMPT,Bodywork.BODYWORK_DISUS_ULTRA_HIGH_PROMPT,fid_catalog_20260804_6e29ad30
bodywork_1001_629145882_7,BODYWORK,1001,629145882,7,BODYWORK_DISUS_ULTRA_HIGH_PROMPT,Bodywork.BODYWORK_DISUS_ULTRA_HIGH_PROMPT,fid_catalog_20260804_6e29ad30
bodywork_1001_629145884_5,BODYWORK,1001,629145884,5,BODYWORK_DISUS_ULTRA_LOW_PROMPT,Bodywork.BODYWORK_DISUS_ULTRA_LOW_PROMPT,fid_catalog_20260804_6e29ad30
bodywork_1001_629145884_7,BODYWORK,1001,629145884,7,BODYWORK_DISUS_ULTRA_LOW_PROMPT,Bodywork.BODYWORK_DISUS_ULTRA_LOW_PROMPT,fid_catalog_20260804_6e29ad30
bodywork_1001_629145915_5,BODYWORK,1001,629145915,5,BODYWORK_LOW_SQUAT_MODE_FUNCTION_CONFIG,Bodywork.BODYWORK_LOW_SQUAT_MODE_FUNCTION_CONFIG,fid_catalog_20260804_6e29ad30
bodywork_1001_629145915_7,BODYWORK,1001,629145915,7,BODYWORK_LOW_SQUAT_MODE_FUNCTION_CONFIG,Bodywork.BODYWORK_LOW_SQUAT_MODE_FUNCTION_CONFIG,fid_catalog_20260804_6e29ad30
bodywork_1001_629145917_5,BODYWORK,1001,629145917,5,BODYWORK_LOW_SQUAT_MODE_SWITCH_DISABLED,Bodywork.BODYWORK_LOW_SQUAT_MODE_SWITCH_DISABLED,fid_catalog_20260804_6e29ad30
bodywork_1001_629145917_7,BODYWORK,1001,629145917,7,BODYWORK_LOW_SQUAT_MODE_SWITCH_DISABLED,Bodywork.BODYWORK_LOW_SQUAT_MODE_SWITCH_DISABLED,fid_catalog_20260804_6e29ad30
bodywork_1001_629145918_5,BODYWORK,1001,629145918,5,BODYWORK_LOW_SQUAT_MODE_FUNCTION_STATUS,Bodywork.BODYWORK_LOW_SQUAT_MODE_FUNCTION_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_629145918_7,BODYWORK,1001,629145918,7,BODYWORK_LOW_SQUAT_MODE_FUNCTION_STATUS,Bodywork.BODYWORK_LOW_SQUAT_MODE_FUNCTION_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_629146115_5,BODYWORK,1001,629146115,5,BODYWORK_DISUS_SCENE_BASED_FUNCTION_CONFIG,Bodywork.BODYWORK_DISUS_SCENE_BASED_FUNCTION_CONFIG,fid_catalog_20260804_6e29ad30
bodywork_1001_629146115_7,BODYWORK,1001,629146115,7,BODYWORK_DISUS_SCENE_BASED_FUNCTION_CONFIG,Bodywork.BODYWORK_DISUS_SCENE_BASED_FUNCTION_CONFIG,fid_catalog_20260804_6e29ad30
bodywork_1001_631242752_5,BODYWORK,1001,631242752,5,BODYWORK_ONLINE_HAS_0x025A00,Bodywork.BODYWORK_ONLINE_HAS_0x025A00,fid_catalog_20260804_6e29ad30
bodywork_1001_631242752_7,BODYWORK,1001,631242752,7,BODYWORK_ONLINE_HAS_0x025A00,Bodywork.BODYWORK_ONLINE_HAS_0x025A00,fid_catalog_20260804_6e29ad30
bodywork_1001_632295424_5,BODYWORK,1001,632295424,5,BODYWORK_ONLINE_HAS_0x025B01,Bodywork.BODYWORK_ONLINE_HAS_0x025B01,fid_catalog_20260804_6e29ad30
bodywork_1001_632295424_7,BODYWORK,1001,632295424,7,BODYWORK_ONLINE_HAS_0x025B01,Bodywork.BODYWORK_ONLINE_HAS_0x025B01,fid_catalog_20260804_6e29ad30
bodywork_1001_634388480_5,BODYWORK,1001,634388480,5,BODYWORK_ONLINE_HAS_0x025D00,Bodywork.BODYWORK_ONLINE_HAS_0x025D00,fid_catalog_20260804_6e29ad30
bodywork_1001_634388480_7,BODYWORK,1001,634388480,7,BODYWORK_ONLINE_HAS_0x025D00,Bodywork.BODYWORK_ONLINE_HAS_0x025D00,fid_catalog_20260804_6e29ad30
bodywork_1001_636485632_5,BODYWORK,1001,636485632,5,BODYWORK_ONLINE_HAS_0x025F00,Bodywork.BODYWORK_ONLINE_HAS_0x025F00,fid_catalog_20260804_6e29ad30
bodywork_1001_636485632_7,BODYWORK,1001,636485632,7,BODYWORK_ONLINE_HAS_0x025F00,Bodywork.BODYWORK_ONLINE_HAS_0x025F00,fid_catalog_20260804_6e29ad30
bodywork_1001_636485640_5,BODYWORK,1001,636485640,5,BODYWORK_ETC_TAMPER_RANDOM_NUM,Bodywork.BODYWORK_ETC_TAMPER_RANDOM_NUM,fid_catalog_20260804_6e29ad30
bodywork_1001_636485640_7,BODYWORK,1001,636485640,7,BODYWORK_ETC_TAMPER_RANDOM_NUM,Bodywork.BODYWORK_ETC_TAMPER_RANDOM_NUM,fid_catalog_20260804_6e29ad30
bodywork_1001_638582784_5,BODYWORK,1001,638582784,5,BODYWORK_ONLINE_HAS_0x026100,Bodywork.BODYWORK_ONLINE_HAS_0x026100,fid_catalog_20260804_6e29ad30
bodywork_1001_638582784_7,BODYWORK,1001,638582784,7,BODYWORK_ONLINE_HAS_0x026100,Bodywork.BODYWORK_ONLINE_HAS_0x026100,fid_catalog_20260804_6e29ad30
bodywork_1001_638582833_5,BODYWORK,1001,638582833,5,BODYWORK_ROW3_LEFT_BELT_STATUS,Bodywork.BODYWORK_ROW3_LEFT_BELT_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_638582833_7,BODYWORK,1001,638582833,7,BODYWORK_ROW3_LEFT_BELT_STATUS,Bodywork.BODYWORK_ROW3_LEFT_BELT_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_638582835_5,BODYWORK,1001,638582835,5,BODYWORK_ROW3_RIGHT_BELT_STATUS,Bodywork.BODYWORK_ROW3_RIGHT_BELT_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_638582835_7,BODYWORK,1001,638582835,7,BODYWORK_ROW3_RIGHT_BELT_STATUS,Bodywork.BODYWORK_ROW3_RIGHT_BELT_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_643829760_5,BODYWORK,1001,643829760,5,BODYWORK_ONLINE_HAS_0x026601,Bodywork.BODYWORK_ONLINE_HAS_0x026601,fid_catalog_20260804_6e29ad30
bodywork_1001_643829760_7,BODYWORK,1001,643829760,7,BODYWORK_ONLINE_HAS_0x026601,Bodywork.BODYWORK_ONLINE_HAS_0x026601,fid_catalog_20260804_6e29ad30
bodywork_1001_643833856_5,BODYWORK,1001,643833856,5,BODYWORK_ONLINE_HAS_0x026602,Bodywork.BODYWORK_ONLINE_HAS_0x026602,fid_catalog_20260804_6e29ad30
bodywork_1001_643833856_7,BODYWORK,1001,643833856,7,BODYWORK_ONLINE_HAS_0x026602,Bodywork.BODYWORK_ONLINE_HAS_0x026602,fid_catalog_20260804_6e29ad30
bodywork_1001_643837952_5,BODYWORK,1001,643837952,5,BODYWORK_ONLINE_HAS_0x026603,Bodywork.BODYWORK_ONLINE_HAS_0x026603,fid_catalog_20260804_6e29ad30
bodywork_1001_643837952_7,BODYWORK,1001,643837952,7,BODYWORK_ONLINE_HAS_0x026603,Bodywork.BODYWORK_ONLINE_HAS_0x026603,fid_catalog_20260804_6e29ad30
bodywork_1001_646971392_5,BODYWORK,1001,646971392,5,BODYWORK_ONLINE_HAS_0x026900,Bodywork.BODYWORK_ONLINE_HAS_0x026900,fid_catalog_20260804_6e29ad30
bodywork_1001_646971392_7,BODYWORK,1001,646971392,7,BODYWORK_ONLINE_HAS_0x026900,Bodywork.BODYWORK_ONLINE_HAS_0x026900,fid_catalog_20260804_6e29ad30
bodywork_1001_649068544_5,BODYWORK,1001,649068544,5,BODYWORK_ONLINE_HAS_0x026B00,Bodywork.BODYWORK_ONLINE_HAS_0x026B00,fid_catalog_20260804_6e29ad30
bodywork_1001_649068544_7,BODYWORK,1001,649068544,7,BODYWORK_ONLINE_HAS_0x026B00,Bodywork.BODYWORK_ONLINE_HAS_0x026B00,fid_catalog_20260804_6e29ad30
bodywork_1001_650117120_5,BODYWORK,1001,650117120,5,BODYWORK_ONLINE_HAS_0x026C00,Bodywork.BODYWORK_ONLINE_HAS_0x026C00,fid_catalog_20260804_6e29ad30
bodywork_1001_650117120_7,BODYWORK,1001,650117120,7,BODYWORK_ONLINE_HAS_0x026C00,Bodywork.BODYWORK_ONLINE_HAS_0x026C00,fid_catalog_20260804_6e29ad30
bodywork_1001_653262848_5,BODYWORK,1001,653262848,5,BODYWORK_ONLINE_HAS_0x026F00,Bodywork.BODYWORK_ONLINE_HAS_0x026F00,fid_catalog_20260804_6e29ad30
bodywork_1001_653262848_7,BODYWORK,1001,653262848,7,BODYWORK_ONLINE_HAS_0x026F00,Bodywork.BODYWORK_ONLINE_HAS_0x026F00,fid_catalog_20260804_6e29ad30
bodywork_1001_653262894_5,BODYWORK,1001,653262894,5,BODYWORK_DOWN_SHIFT_PROMPTS,Bodywork.BODYWORK_DOWN_SHIFT_PROMPTS,fid_catalog_20260804_6e29ad30
bodywork_1001_653262894_7,BODYWORK,1001,653262894,7,BODYWORK_DOWN_SHIFT_PROMPTS,Bodywork.BODYWORK_DOWN_SHIFT_PROMPTS,fid_catalog_20260804_6e29ad30
bodywork_1001_653262897_5,BODYWORK,1001,653262897,5,BODYWORK_SWITCH_GEAR_MODE_ARHUD,Bodywork.BODYWORK_SWITCH_GEAR_MODE_ARHUD,fid_catalog_20260804_6e29ad30
bodywork_1001_653262897_7,BODYWORK,1001,653262897,7,BODYWORK_SWITCH_GEAR_MODE_ARHUD,Bodywork.BODYWORK_SWITCH_GEAR_MODE_ARHUD,fid_catalog_20260804_6e29ad30
bodywork_1001_653262900_5,BODYWORK,1001,653262900,5,BODYWORK_GEAR_FLASH_STATUS_ARHUD,Bodywork.BODYWORK_GEAR_FLASH_STATUS_ARHUD,fid_catalog_20260804_6e29ad30
bodywork_1001_653262900_7,BODYWORK,1001,653262900,7,BODYWORK_GEAR_FLASH_STATUS_ARHUD,Bodywork.BODYWORK_GEAR_FLASH_STATUS_ARHUD,fid_catalog_20260804_6e29ad30
bodywork_1001_654311424_5,BODYWORK,1001,654311424,5,BODYWORK_ONLINE_HAS_0x027000,Bodywork.BODYWORK_ONLINE_HAS_0x027000,fid_catalog_20260804_6e29ad30
